MyUnknownColumn,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,id,name,price,speed,storagecapacity
435,HP,"Omen 17-w207nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",3.35kg,1999,18,"SP 512GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5" 7mm (0.28")",52,6000,1
399,Acer,"Aspire 5",Notebook,15.6,"IPS Panel 1366x768","Intel Core i5 8250U 1.6GHz",12GB,"1TB HDD","Nvidia GeForce MX130","Windows 10",2.2kg,693.99,11,"Samsung 860 EVO 500GB 2.5 Inch SATA III Internal SSD (MZ-76E500B/AM)",74,6000,1
399,Acer,"Aspire 5",Notebook,15.6,"IPS Panel 1366x768","Intel Core i5 8250U 1.6GHz",12GB,"1TB HDD","Nvidia GeForce MX130","Windows 10",2.2kg,693.99,14,"Crucial P2 500GB 3D NAND NVMe PCIe M.2 SSD Up to 2400MB/s - CT500P2SSD8",55,6000,1
435,HP,"Omen 17-w207nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",3.35kg,1999,8,"Crucial MX500 1TB 3D NAND SATA 2.5 Inch Internal SSD, up to 560MB/s - CT1000MX500SSD1",90,6000,1
399,Acer,"Aspire 5",Notebook,15.6,"IPS Panel 1366x768","Intel Core i5 8250U 1.6GHz",12GB,"1TB HDD","Nvidia GeForce MX130","Windows 10",2.2kg,693.99,9,"SK hynix Gold S31 SATA Gen3 2.5 inch Internal SSD | SSD 500GB | 500GB SATA | Up to 560MB/S | Solid State Drive | Compact 2.5",48,6000,1
399,Acer,"Aspire 5",Notebook,15.6,"IPS Panel 1366x768","Intel Core i5 8250U 1.6GHz",12GB,"1TB HDD","Nvidia GeForce MX130","Windows 10",2.2kg,693.99,10,"Western Digital 1TB WD Green Internal PC SSD Solid State Drive - SATA III 6 Gb/s, 2.5"/7mm, Up to 550 MB/s - WDS100T2G0A",90,6000,1
435,HP,"Omen 17-w207nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",3.35kg,1999,9,"SK hynix Gold S31 SATA Gen3 2.5 inch Internal SSD | SSD 500GB | 500GB SATA | Up to 560MB/S | Solid State Drive | Compact 2.5",48,6000,1
435,HP,"Omen 17-w207nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",3.35kg,1999,10,"Western Digital 1TB WD Green Internal PC SSD Solid State Drive - SATA III 6 Gb/s, 2.5"/7mm, Up to 550 MB/s - WDS100T2G0A",90,6000,1
399,Acer,"Aspire 5",Notebook,15.6,"IPS Panel 1366x768","Intel Core i5 8250U 1.6GHz",12GB,"1TB HDD","Nvidia GeForce MX130","Windows 10",2.2kg,693.99,17,"Crucial BX500 1TB 3D NAND SATA 2.5-Inch Internal SSD, up to 540MB/s - CT1000BX500SSD1",93,6000,1
435,HP,"Omen 17-w207nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",3.35kg,1999,19,"PNY CS900 240GB 3D NAND 2.5" SATA III Internal Solid State Drive (SSD) - (SSD7CS900-240-RB)",32,6000,0
435,HP,"Omen 17-w207nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",3.35kg,1999,11,"Samsung 860 EVO 500GB 2.5 Inch SATA III Internal SSD (MZ-76E500B/AM)",74,6000,1
435,HP,"Omen 17-w207nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",3.35kg,1999,14,"Crucial P2 500GB 3D NAND NVMe PCIe M.2 SSD Up to 2400MB/s - CT500P2SSD8",55,6000,1
399,Acer,"Aspire 5",Notebook,15.6,"IPS Panel 1366x768","Intel Core i5 8250U 1.6GHz",12GB,"1TB HDD","Nvidia GeForce MX130","Windows 10",2.2kg,693.99,19,"PNY CS900 240GB 3D NAND 2.5" SATA III Internal Solid State Drive (SSD) - (SSD7CS900-240-RB)",32,6000,0
435,HP,"Omen 17-w207nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",3.35kg,1999,15,"SP 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5"",32,6000,0
399,Acer,"Aspire 5",Notebook,15.6,"IPS Panel 1366x768","Intel Core i5 8250U 1.6GHz",12GB,"1TB HDD","Nvidia GeForce MX130","Windows 10",2.2kg,693.99,18,"SP 512GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5" 7mm (0.28")",52,6000,1
399,Acer,"Aspire 5",Notebook,15.6,"IPS Panel 1366x768","Intel Core i5 8250U 1.6GHz",12GB,"1TB HDD","Nvidia GeForce MX130","Windows 10",2.2kg,693.99,8,"Crucial MX500 1TB 3D NAND SATA 2.5 Inch Internal SSD, up to 560MB/s - CT1000MX500SSD1",90,6000,1
399,Acer,"Aspire 5",Notebook,15.6,"IPS Panel 1366x768","Intel Core i5 8250U 1.6GHz",12GB,"1TB HDD","Nvidia GeForce MX130","Windows 10",2.2kg,693.99,15,"SP 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5"",32,6000,0
435,HP,"Omen 17-w207nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",3.35kg,1999,17,"Crucial BX500 1TB 3D NAND SATA 2.5-Inch Internal SSD, up to 540MB/s - CT1000BX500SSD1",93,6000,1
399,Acer,"Aspire 5",Notebook,15.6,"IPS Panel 1366x768","Intel Core i5 8250U 1.6GHz",12GB,"1TB HDD","Nvidia GeForce MX130","Windows 10",2.2kg,693.99,4,"SAMSUNG 870 QVO SATA III 2.5" SSD 1TB (MZ-77Q1T0B)",100,6000,1
476,Lenovo,"Thinkpad T460s",Ultrabook,14,"IPS Panel Quad HD+ 2560x1440","Intel Core i7 6600U 2.6GHz",12GB,"256GB SSD","Intel HD Graphics 520","Windows 10",1.4kg,1858,11,"Samsung 860 EVO 500GB 2.5 Inch SATA III Internal SSD (MZ-76E500B/AM)",74,6000,1
476,Lenovo,"Thinkpad T460s",Ultrabook,14,"IPS Panel Quad HD+ 2560x1440","Intel Core i7 6600U 2.6GHz",12GB,"256GB SSD","Intel HD Graphics 520","Windows 10",1.4kg,1858,14,"Crucial P2 500GB 3D NAND NVMe PCIe M.2 SSD Up to 2400MB/s - CT500P2SSD8",55,6000,1
476,Lenovo,"Thinkpad T460s",Ultrabook,14,"IPS Panel Quad HD+ 2560x1440","Intel Core i7 6600U 2.6GHz",12GB,"256GB SSD","Intel HD Graphics 520","Windows 10",1.4kg,1858,15,"SP 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5"",32,6000,0
476,Lenovo,"Thinkpad T460s",Ultrabook,14,"IPS Panel Quad HD+ 2560x1440","Intel Core i7 6600U 2.6GHz",12GB,"256GB SSD","Intel HD Graphics 520","Windows 10",1.4kg,1858,17,"Crucial BX500 1TB 3D NAND SATA 2.5-Inch Internal SSD, up to 540MB/s - CT1000BX500SSD1",93,6000,1
476,Lenovo,"Thinkpad T460s",Ultrabook,14,"IPS Panel Quad HD+ 2560x1440","Intel Core i7 6600U 2.6GHz",12GB,"256GB SSD","Intel HD Graphics 520","Windows 10",1.4kg,1858,18,"SP 512GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5" 7mm (0.28")",52,6000,1
476,Lenovo,"Thinkpad T460s",Ultrabook,14,"IPS Panel Quad HD+ 2560x1440","Intel Core i7 6600U 2.6GHz",12GB,"256GB SSD","Intel HD Graphics 520","Windows 10",1.4kg,1858,19,"PNY CS900 240GB 3D NAND 2.5" SATA III Internal Solid State Drive (SSD) - (SSD7CS900-240-RB)",32,6000,0
475,HP,"Omen 17-an006nv",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.78kg,1699,9,"SK hynix Gold S31 SATA Gen3 2.5 inch Internal SSD | SSD 500GB | 500GB SATA | Up to 560MB/S | Solid State Drive | Compact 2.5",48,6000,1
475,HP,"Omen 17-an006nv",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.78kg,1699,8,"Crucial MX500 1TB 3D NAND SATA 2.5 Inch Internal SSD, up to 560MB/s - CT1000MX500SSD1",90,6000,1
475,HP,"Omen 17-an006nv",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.78kg,1699,4,"SAMSUNG 870 QVO SATA III 2.5" SSD 1TB (MZ-77Q1T0B)",100,6000,1
475,HP,"Omen 17-an006nv",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.78kg,1699,15,"SP 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5"",32,6000,0
475,HP,"Omen 17-an006nv",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.78kg,1699,19,"PNY CS900 240GB 3D NAND 2.5" SATA III Internal Solid State Drive (SSD) - (SSD7CS900-240-RB)",32,6000,0
475,HP,"Omen 17-an006nv",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.78kg,1699,18,"SP 512GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5" 7mm (0.28")",52,6000,1
475,HP,"Omen 17-an006nv",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.78kg,1699,17,"Crucial BX500 1TB 3D NAND SATA 2.5-Inch Internal SSD, up to 540MB/s - CT1000BX500SSD1",93,6000,1
475,HP,"Omen 17-an006nv",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.78kg,1699,14,"Crucial P2 500GB 3D NAND NVMe PCIe M.2 SSD Up to 2400MB/s - CT500P2SSD8",55,6000,1
475,HP,"Omen 17-an006nv",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.78kg,1699,11,"Samsung 860 EVO 500GB 2.5 Inch SATA III Internal SSD (MZ-76E500B/AM)",74,6000,1
435,HP,"Omen 17-w207nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",3.35kg,1999,4,"SAMSUNG 870 QVO SATA III 2.5" SSD 1TB (MZ-77Q1T0B)",100,6000,1
476,Lenovo,"Thinkpad T460s",Ultrabook,14,"IPS Panel Quad HD+ 2560x1440","Intel Core i7 6600U 2.6GHz",12GB,"256GB SSD","Intel HD Graphics 520","Windows 10",1.4kg,1858,4,"SAMSUNG 870 QVO SATA III 2.5" SSD 1TB (MZ-77Q1T0B)",100,6000,1
475,HP,"Omen 17-an006nv",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.78kg,1699,10,"Western Digital 1TB WD Green Internal PC SSD Solid State Drive - SATA III 6 Gb/s, 2.5"/7mm, Up to 550 MB/s - WDS100T2G0A",90,6000,1
476,Lenovo,"Thinkpad T460s",Ultrabook,14,"IPS Panel Quad HD+ 2560x1440","Intel Core i7 6600U 2.6GHz",12GB,"256GB SSD","Intel HD Graphics 520","Windows 10",1.4kg,1858,8,"Crucial MX500 1TB 3D NAND SATA 2.5 Inch Internal SSD, up to 560MB/s - CT1000MX500SSD1",90,6000,1
476,Lenovo,"Thinkpad T460s",Ultrabook,14,"IPS Panel Quad HD+ 2560x1440","Intel Core i7 6600U 2.6GHz",12GB,"256GB SSD","Intel HD Graphics 520","Windows 10",1.4kg,1858,9,"SK hynix Gold S31 SATA Gen3 2.5 inch Internal SSD | SSD 500GB | 500GB SATA | Up to 560MB/S | Solid State Drive | Compact 2.5",48,6000,1
476,Lenovo,"Thinkpad T460s",Ultrabook,14,"IPS Panel Quad HD+ 2560x1440","Intel Core i7 6600U 2.6GHz",12GB,"256GB SSD","Intel HD Graphics 520","Windows 10",1.4kg,1858,10,"Western Digital 1TB WD Green Internal PC SSD Solid State Drive - SATA III 6 Gb/s, 2.5"/7mm, Up to 550 MB/s - WDS100T2G0A",90,6000,1
376,Asus,"ZenBook Flip","2 in 1 Convertible",15.6,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",12GB,"512GB SSD +  2TB HDD","Nvidia GeForce GT 940MX","Windows 10",2.26kg,1099,8,"Crucial MX500 1TB 3D NAND SATA 2.5 Inch Internal SSD, up to 560MB/s - CT1000MX500SSD1",90,6000,1
376,Asus,"ZenBook Flip","2 in 1 Convertible",15.6,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",12GB,"512GB SSD +  2TB HDD","Nvidia GeForce GT 940MX","Windows 10",2.26kg,1099,4,"SAMSUNG 870 QVO SATA III 2.5" SSD 1TB (MZ-77Q1T0B)",100,6000,1
376,Asus,"ZenBook Flip","2 in 1 Convertible",15.6,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",12GB,"512GB SSD +  2TB HDD","Nvidia GeForce GT 940MX","Windows 10",2.26kg,1099,11,"Samsung 860 EVO 500GB 2.5 Inch SATA III Internal SSD (MZ-76E500B/AM)",74,6000,1
376,Asus,"ZenBook Flip","2 in 1 Convertible",15.6,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",12GB,"512GB SSD +  2TB HDD","Nvidia GeForce GT 940MX","Windows 10",2.26kg,1099,14,"Crucial P2 500GB 3D NAND NVMe PCIe M.2 SSD Up to 2400MB/s - CT500P2SSD8",55,6000,1
376,Asus,"ZenBook Flip","2 in 1 Convertible",15.6,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",12GB,"512GB SSD +  2TB HDD","Nvidia GeForce GT 940MX","Windows 10",2.26kg,1099,9,"SK hynix Gold S31 SATA Gen3 2.5 inch Internal SSD | SSD 500GB | 500GB SATA | Up to 560MB/S | Solid State Drive | Compact 2.5",48,6000,1
376,Asus,"ZenBook Flip","2 in 1 Convertible",15.6,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",12GB,"512GB SSD +  2TB HDD","Nvidia GeForce GT 940MX","Windows 10",2.26kg,1099,19,"PNY CS900 240GB 3D NAND 2.5" SATA III Internal Solid State Drive (SSD) - (SSD7CS900-240-RB)",32,6000,0
376,Asus,"ZenBook Flip","2 in 1 Convertible",15.6,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",12GB,"512GB SSD +  2TB HDD","Nvidia GeForce GT 940MX","Windows 10",2.26kg,1099,15,"SP 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5"",32,6000,0
376,Asus,"ZenBook Flip","2 in 1 Convertible",15.6,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",12GB,"512GB SSD +  2TB HDD","Nvidia GeForce GT 940MX","Windows 10",2.26kg,1099,10,"Western Digital 1TB WD Green Internal PC SSD Solid State Drive - SATA III 6 Gb/s, 2.5"/7mm, Up to 550 MB/s - WDS100T2G0A",90,6000,1
376,Asus,"ZenBook Flip","2 in 1 Convertible",15.6,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",12GB,"512GB SSD +  2TB HDD","Nvidia GeForce GT 940MX","Windows 10",2.26kg,1099,18,"SP 512GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5" 7mm (0.28")",52,6000,1
376,Asus,"ZenBook Flip","2 in 1 Convertible",15.6,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",12GB,"512GB SSD +  2TB HDD","Nvidia GeForce GT 940MX","Windows 10",2.26kg,1099,17,"Crucial BX500 1TB 3D NAND SATA 2.5-Inch Internal SSD, up to 540MB/s - CT1000BX500SSD1",93,6000,1
481,Asus,"ZenBook Pro",Notebook,15.6,"IPS Panel 4K Ultra HD 3840x2160","Intel Core i7 6700HQ 2.6GHz",12GB,"128GB SSD +  1TB HDD","Intel HD Graphics 530","Windows 10",2.06kg,1299,4,"SAMSUNG 870 QVO SATA III 2.5" SSD 1TB (MZ-77Q1T0B)",100,6000,1
481,Asus,"ZenBook Pro",Notebook,15.6,"IPS Panel 4K Ultra HD 3840x2160","Intel Core i7 6700HQ 2.6GHz",12GB,"128GB SSD +  1TB HDD","Intel HD Graphics 530","Windows 10",2.06kg,1299,8,"Crucial MX500 1TB 3D NAND SATA 2.5 Inch Internal SSD, up to 560MB/s - CT1000MX500SSD1",90,6000,1
481,Asus,"ZenBook Pro",Notebook,15.6,"IPS Panel 4K Ultra HD 3840x2160","Intel Core i7 6700HQ 2.6GHz",12GB,"128GB SSD +  1TB HDD","Intel HD Graphics 530","Windows 10",2.06kg,1299,9,"SK hynix Gold S31 SATA Gen3 2.5 inch Internal SSD | SSD 500GB | 500GB SATA | Up to 560MB/S | Solid State Drive | Compact 2.5",48,6000,1
481,Asus,"ZenBook Pro",Notebook,15.6,"IPS Panel 4K Ultra HD 3840x2160","Intel Core i7 6700HQ 2.6GHz",12GB,"128GB SSD +  1TB HDD","Intel HD Graphics 530","Windows 10",2.06kg,1299,10,"Western Digital 1TB WD Green Internal PC SSD Solid State Drive - SATA III 6 Gb/s, 2.5"/7mm, Up to 550 MB/s - WDS100T2G0A",90,6000,1
481,Asus,"ZenBook Pro",Notebook,15.6,"IPS Panel 4K Ultra HD 3840x2160","Intel Core i7 6700HQ 2.6GHz",12GB,"128GB SSD +  1TB HDD","Intel HD Graphics 530","Windows 10",2.06kg,1299,19,"PNY CS900 240GB 3D NAND 2.5" SATA III Internal Solid State Drive (SSD) - (SSD7CS900-240-RB)",32,6000,0
481,Asus,"ZenBook Pro",Notebook,15.6,"IPS Panel 4K Ultra HD 3840x2160","Intel Core i7 6700HQ 2.6GHz",12GB,"128GB SSD +  1TB HDD","Intel HD Graphics 530","Windows 10",2.06kg,1299,18,"SP 512GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5" 7mm (0.28")",52,6000,1
481,Asus,"ZenBook Pro",Notebook,15.6,"IPS Panel 4K Ultra HD 3840x2160","Intel Core i7 6700HQ 2.6GHz",12GB,"128GB SSD +  1TB HDD","Intel HD Graphics 530","Windows 10",2.06kg,1299,17,"Crucial BX500 1TB 3D NAND SATA 2.5-Inch Internal SSD, up to 540MB/s - CT1000BX500SSD1",93,6000,1
481,Asus,"ZenBook Pro",Notebook,15.6,"IPS Panel 4K Ultra HD 3840x2160","Intel Core i7 6700HQ 2.6GHz",12GB,"128GB SSD +  1TB HDD","Intel HD Graphics 530","Windows 10",2.06kg,1299,14,"Crucial P2 500GB 3D NAND NVMe PCIe M.2 SSD Up to 2400MB/s - CT500P2SSD8",55,6000,1
481,Asus,"ZenBook Pro",Notebook,15.6,"IPS Panel 4K Ultra HD 3840x2160","Intel Core i7 6700HQ 2.6GHz",12GB,"128GB SSD +  1TB HDD","Intel HD Graphics 530","Windows 10",2.06kg,1299,15,"SP 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5"",32,6000,0
481,Asus,"ZenBook Pro",Notebook,15.6,"IPS Panel 4K Ultra HD 3840x2160","Intel Core i7 6700HQ 2.6GHz",12GB,"128GB SSD +  1TB HDD","Intel HD Graphics 530","Windows 10",2.06kg,1299,11,"Samsung 860 EVO 500GB 2.5 Inch SATA III Internal SSD (MZ-76E500B/AM)",74,6000,1
545,HP,"Omen 15-ce006nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.62kg,1799,17,"Crucial BX500 1TB 3D NAND SATA 2.5-Inch Internal SSD, up to 540MB/s - CT1000BX500SSD1",93,6000,1
545,HP,"Omen 15-ce006nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.62kg,1799,8,"Crucial MX500 1TB 3D NAND SATA 2.5 Inch Internal SSD, up to 560MB/s - CT1000MX500SSD1",90,6000,1
545,HP,"Omen 15-ce006nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.62kg,1799,14,"Crucial P2 500GB 3D NAND NVMe PCIe M.2 SSD Up to 2400MB/s - CT500P2SSD8",55,6000,1
545,HP,"Omen 15-ce006nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.62kg,1799,18,"SP 512GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5" 7mm (0.28")",52,6000,1
545,HP,"Omen 15-ce006nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.62kg,1799,11,"Samsung 860 EVO 500GB 2.5 Inch SATA III Internal SSD (MZ-76E500B/AM)",74,6000,1
545,HP,"Omen 15-ce006nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.62kg,1799,10,"Western Digital 1TB WD Green Internal PC SSD Solid State Drive - SATA III 6 Gb/s, 2.5"/7mm, Up to 550 MB/s - WDS100T2G0A",90,6000,1
545,HP,"Omen 15-ce006nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.62kg,1799,4,"SAMSUNG 870 QVO SATA III 2.5" SSD 1TB (MZ-77Q1T0B)",100,6000,1
545,HP,"Omen 15-ce006nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.62kg,1799,9,"SK hynix Gold S31 SATA Gen3 2.5 inch Internal SSD | SSD 500GB | 500GB SATA | Up to 560MB/S | Solid State Drive | Compact 2.5",48,6000,1
545,HP,"Omen 15-ce006nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.62kg,1799,19,"PNY CS900 240GB 3D NAND 2.5" SATA III Internal Solid State Drive (SSD) - (SSD7CS900-240-RB)",32,6000,0
545,HP,"Omen 15-ce006nv",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",12GB,"1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.62kg,1799,15,"SP 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5"",32,6000,0
595,Lenovo,"Ideapad 320-15IKBR",Notebook,15.6,"Touchscreen 1366x768","Intel Core i7 8550U 1.8GHz",12GB,"1TB HDD","Intel HD Graphics 620","Windows 10",2.2kg,609,19,"PNY CS900 240GB 3D NAND 2.5" SATA III Internal Solid State Drive (SSD) - (SSD7CS900-240-RB)",32,6000,0
595,Lenovo,"Ideapad 320-15IKBR",Notebook,15.6,"Touchscreen 1366x768","Intel Core i7 8550U 1.8GHz",12GB,"1TB HDD","Intel HD Graphics 620","Windows 10",2.2kg,609,18,"SP 512GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5" 7mm (0.28")",52,6000,1
595,Lenovo,"Ideapad 320-15IKBR",Notebook,15.6,"Touchscreen 1366x768","Intel Core i7 8550U 1.8GHz",12GB,"1TB HDD","Intel HD Graphics 620","Windows 10",2.2kg,609,17,"Crucial BX500 1TB 3D NAND SATA 2.5-Inch Internal SSD, up to 540MB/s - CT1000BX500SSD1",93,6000,1
598,Lenovo,"IdeaPad 320-15ABR",Notebook,15.6,"Full HD 1920x1080","AMD A12-Series 9720P 3.6GHz",12GB,"512GB SSD","AMD Radeon 530","Windows 10",2.2kg,949,4,"SAMSUNG 870 QVO SATA III 2.5" SSD 1TB (MZ-77Q1T0B)",100,6000,1
598,Lenovo,"IdeaPad 320-15ABR",Notebook,15.6,"Full HD 1920x1080","AMD A12-Series 9720P 3.6GHz",12GB,"512GB SSD","AMD Radeon 530","Windows 10",2.2kg,949,8,"Crucial MX500 1TB 3D NAND SATA 2.5 Inch Internal SSD, up to 560MB/s - CT1000MX500SSD1",90,6000,1
598,Lenovo,"IdeaPad 320-15ABR",Notebook,15.6,"Full HD 1920x1080","AMD A12-Series 9720P 3.6GHz",12GB,"512GB SSD","AMD Radeon 530","Windows 10",2.2kg,949,9,"SK hynix Gold S31 SATA Gen3 2.5 inch Internal SSD | SSD 500GB | 500GB SATA | Up to 560MB/S | Solid State Drive | Compact 2.5",48,6000,1
598,Lenovo,"IdeaPad 320-15ABR",Notebook,15.6,"Full HD 1920x1080","AMD A12-Series 9720P 3.6GHz",12GB,"512GB SSD","AMD Radeon 530","Windows 10",2.2kg,949,11,"Samsung 860 EVO 500GB 2.5 Inch SATA III Internal SSD (MZ-76E500B/AM)",74,6000,1
598,Lenovo,"IdeaPad 320-15ABR",Notebook,15.6,"Full HD 1920x1080","AMD A12-Series 9720P 3.6GHz",12GB,"512GB SSD","AMD Radeon 530","Windows 10",2.2kg,949,19,"PNY CS900 240GB 3D NAND 2.5" SATA III Internal Solid State Drive (SSD) - (SSD7CS900-240-RB)",32,6000,0
594,Lenovo,"Thinkpad T460s",Ultrabook,14,"IPS Panel Full HD 1920x1080","Intel Core i7 6600U 2.6GHz",12GB,"256GB SSD","Intel HD Graphics 520","Windows 10",1.4kg,1673,8,"Crucial MX500 1TB 3D NAND SATA 2.5 Inch Internal SSD, up to 560MB/s - CT1000MX500SSD1",90,6000,1
598,Lenovo,"IdeaPad 320-15ABR",Notebook,15.6,"Full HD 1920x1080","AMD A12-Series 9720P 3.6GHz",12GB,"512GB SSD","AMD Radeon 530","Windows 10",2.2kg,949,10,"Western Digital 1TB WD Green Internal PC SSD Solid State Drive - SATA III 6 Gb/s, 2.5"/7mm, Up to 550 MB/s - WDS100T2G0A",90,6000,1
